Txhash,Blockno,UnixTimestamp,DateTime,From,To,ContractAddress,Value_IN(ETH),Value_OUT(ETH),CurrentValue @ $386.26/Eth,TxnFee(ETH),TxnFee(USD),Historical $Price/Eth,Status,ErrCode
0x70d73ade7ae5ceb2de32db01d35159807b8d81dafa40a6bc14d68883c4d39d8a,10995599,1601898938,2020-10-05 11:55:38,0x7843b4c437efa81da943db3bec2731a8ad086036,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,0.75,0,289.695,0.00471408,1.8208605408,353.84,,
0xe58b2d1944a343943ab20fd8747bb341f4bed8889461eaba05bd4a1e18472d2e,10995618,1601899314,2020-10-05 12:01:54,0x8d14a3375aab5495cb9e17e4be0006ed979f72aa,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,1.3,0,502.138,0.00628544,2.4278140544,353.84,,
0x356c9133463f28076628cd7fdd22ff4dcb1a729fba5b658a576b83c4107e029a,10995621,1601899366,2020-10-05 12:02:46,0xa685be37020758be69a0fcdb214f68399574f48b,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,0.18,0,69.5268,0.00549976,2.1243372976,353.84,,
0xcb4bc26407f5fff8d6f127602b5791224c327635e863fa73a9fa49a01c7f67cd,10995642,1601899749,2020-10-05 12:09:09,0xa3b4817245ce62dc062672110d873f70325c26cb,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,2,0,772.52,0.00504754,1.9496628004,353.84,,
0xc9e40317b2cb64e8b814431952ebebecc959bd2e9233e0343703d95bfb4d73c0,10995658,1601899958,2020-10-05 12:12:38,0xab53da59201ae5d98b6528560e353b485eae1393,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,0.1,0,38.626,0.00677649,2.6174870274,353.84,,
0x9afe7ccd3211588443e9ae561d4fb4b5679e34f9f6f1cf0fb0d2719fc7b2cc9c,10995772,1601901567,2020-10-05 12:39:27,0xcbc23ed3e05e767fb93877299118084c7943d6e4,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,1,0,386.26,0.0117852,4.552151352,353.84,,
0x6ecbc4f4b98a5e63f9873fbf4a183ff66e192d0c7582324e3c54d26347e14eb6,10995804,1601902038,2020-10-05 12:47:18,0x106e7736916dead51a9363965e26df9fa944eba3,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,1,0,386.26,0.00658007,2.5416178382,353.84,,
0x7d6c33b9c245aad3bf1fcac24033040fb4235937e71e610af62482465fb3da32,10995833,1601902522,2020-10-05 12:55:22,0x13e6bf0c3892b58cecdab09a762839df1e40fc25,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,1,0,386.26,0.00638365,2.465748649,353.84,,
0x0f5e135a56d1b3e3bc3be1a216eae328edd12f54115180ae2385cf94f34a1a67,10995833,1601902522,2020-10-05 12:55:22,0xf3bca9e92285fcb1ffb2869f8480db314558ac9a,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,2,0,772.52,0.006285440121289,2.42781410124922,353.84,,
0xa18fac585dff488d955d8ce99ba1cec645a1a1ff1e66d24fa7227c219bddba3b,10995858,1601902839,2020-10-05 13:00:39,0x81a7248855cb8e3a307fd52659274166f7066231,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,1.5,0,579.39,0.00422303,1.6311875678,353.84,,
0x57687655e61f17b4501392417192cb10488dd7b43c846d22a7fc73dbb5d5f01c,10995862,1601902891,2020-10-05 13:01:31,0x8215502b1d26bd32e5f8f10641498d58941ff67e,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,2.5,0,965.65,0.00736575,2.845094595,353.84,,
0x82235ff19ae716f2730930b1c3c49347f7ba26e7758a2754917face36990770b,10995907,1601903493,2020-10-05 13:11:33,0x3a51b724bf7badf5e95e19a212658946999df258,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,4,0,1545.04,0.00658007,2.5416178382,353.84,,
0xade3b43e8ef5322e800fdc855ab69f85f8761df9d743952a3092d6f2fbdcb950,10995916,1601903561,2020-10-05 13:12:41,0x8611d7b429f12c8917cc17339f17bde7b4bfeb7a,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,5,0,1931.3,0.00667828,2.5795524328,353.84,,
0xee9a91ee0f7ae8feb981dfc2ed906e5fd30900abbb7882d5ae621a443c6d00a1,10995923,1601903674,2020-10-05 13:14:34,0xcb68f4ec33464b302e65688b2536a0955d9273c6,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,3,0,1158.78,0.00658007,2.5416178382,353.84,,
0x1b368e8992f9abcb557661e7e5396fb1bb0bc9b19b976ed1c1eae6a78b25aca2,10995925,1601903689,2020-10-05 13:14:49,0xa5d14635893766c1d6f9433c6c5474ae5dad61c2,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,4.5,0,1738.17,0.00579439,2.2381410814,353.84,,
0x481035d3b7ff4c43aa6a03f00641e80c3d6f77e0c473e8204c8b6bfedf683cfa,10995955,1601904099,2020-10-05 13:21:39,0x5355915ae6b0e272758fc29d2a4c6db4c255f21f,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,0.01,0,3.8626,0.00429723,1.6598480598,353.84,,
0xe15e399b09ced60d78272b41dd1e5b0d310e03254418293c594c026ddd114084,10995983,1601904402,2020-10-05 13:26:42,0xe52785a924e85708d568f1a6ab9e2a7c7fa864e6,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,0.5,0,193.13,0.0068747,2.655421622,353.84,,
0x00a2aa7208187278c49d6b1418b1af32750a0dc294d5b568c8dff16e989f74f7,10996025,1601904958,2020-10-05 13:35:58,0xd4b43ba0f0a4d2c4280a0f53d2e1d699832c84f4,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,1.25,0,482.825,0.00638365,2.465748649,353.84,,
0x3a7223bd42755a7a699dd785313d571daa956e45924c0d9e62abbda7e07e108f,10996093,1601905783,2020-10-05 13:49:43,0x4b39eaf26ee54a089c668435e92e183b2621c4d3,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,1,0,386.26,0.0068747,2.655421622,353.84,,
0x9c4e1d0ca77ce273a0df554b9c31a93ec83e19881ee3329b83a2a25a77a49ade,10996129,1601906216,2020-10-05 13:56:56,0xdd2d7846b910c54b7a1ec549616b202a009cc56f,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,5,0,1931.3,0.006437194092,2.48643058997592,353.84,,
0xfcd8c8e5929ae745d9a2597641560be95a360c6484486b6d16423a85afcf75da,10996157,1601906532,2020-10-05 14:02:12,0xb6da08cd77da865e99bba2868aac74ea2cd58162,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,4,0,1545.04,0.0047747,1.844275622,353.84,,
0x540fb70477af2ebcd2c21ee35eb48378b022827cd9a2b1befc55ad0dd56109d0,10996192,1601907050,2020-10-05 14:10:50,0x6986f4fd0290bd948411c15ecc3b0745d83c62f4,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,0.5,0,193.13,0.00707112,2.7312908112,353.84,,
0x7c99f7d867645e87230613da6596e950b80dd9d7b6c8cf7c3ec5c4cb0fe87c5c,10996196,1601907117,2020-10-05 14:11:57,0x2d59cfd81641bbdf502b7d6328877a000067e8ee,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,1,0,386.26,0.00716933,2.7692254058,353.84,,
0xdfbdbf7dbff77a0a1141cef64cc09dc316f311ef9db9b9708b680e20cc697ca4,10996205,1601907281,2020-10-05 14:14:41,0x6be0f7640611ebd1a33cb325b4f7e6e86efd1ba5,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,0.6,0,231.756,0.00707112,2.7312908112,353.84,,
0x63a4c775ff19e69345138851d9b8d497c8fe3cce31cd77a6d05d76667522c7b0,10996241,1601907701,2020-10-05 14:21:41,0xdd094342c13f9e4340e2c07c63d9fd98e7ba1c63,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,5,0,1931.3,0.0147315,5.69018919,353.84,,
0x5b9c3b7095988568b34356b2b26298cc145539a2685c79011d41ddab0ed2605e,10996243,1601907755,2020-10-05 14:22:35,0x67059996f431da75a1cc81ebf7a8375e23404bdc,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,2.5,0,965.65,0.00647995,2.502945487,353.84,,
0x76c0f054f31907bf4c6d6524abb4c1da8bd076a58e04e9b26e2652dfea155d3e,10996266,1601908138,2020-10-05 14:28:58,0x4b39eaf26ee54a089c668435e92e183b2621c4d3,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,1,0,386.26,0.00579785,2.239477541,353.84,,
0x381cc7a920bc5cc71b90d647e398b0354f4d03d9ce6c7bcb83c4575ac6692be1,10996286,1601908304,2020-10-05 14:31:44,0x44d67d90a2144dcfcac6928eb54e2c42927a5adf,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,10,0,3862.6,0.0054568,2.107743568,353.84,,
0x4e28fa8ce9f7ce39e12a01303151bbeaedf35c4259bebb1bce2bfc70192bc83e,10996307,1601908538,2020-10-05 14:35:38,0x2e32935bfd5b2718f99bc8fdf8b37c16811f7d97,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,1.5,0,579.39,0.00707112,2.7312908112,353.84,,
0x7e36017d11cb49023ecd30e5960510f660499d77f47b028ed6f0e066ad5b945a,10996352,1601909274,2020-10-05 14:47:54,0xee58992be7ea009363018aeb5211e65e4c8b771c,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,0.5,0,193.13,0.009821,3.79345946,353.84,,
0x59d818d66d1977896c4fad9db86d5f71f3f52a70b82a3458c6b4d2807d0e2f39,10996357,1601909323,2020-10-05 14:48:43,0x040ec2cda7755524720d021ae0d014904ecbb207,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,0.1,0,38.626,0.007933962027997,3.06457217293414,353.84,,
0x4b5ce087fc8921c3a68c1434b2ba17b7cb682af8caefe2f974578bbd26de94d6,10996369,1601909448,2020-10-05 14:50:48,0x7f4a95012b076798e3e4090222f7045e122a689a,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,0.1,0,38.626,0.0049179219012,1.89959651355751,353.84,,
0x1cbe090284c0047d91fe3e8124805b2ebd634edb897561ae22153661176ef59e,10996382,1601909570,2020-10-05 14:52:50,0x0ef8582381874780e4cdbbeaef8bfa1f9cd34dae,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,1,0,386.26,0.00864248,3.3382443248,353.84,,
0xe9ae7d84d70e83bf6b2f701fe286e28c2d577f927a68243393492bbd81d2e58a,10996403,1601909887,2020-10-05 14:58:07,0x340ee45ef47b361d3c343798a77436f5a0c06d24,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,0.275,0,106.2215,0.00525217,2.0287031842,353.84,,
0x58403ec1c090ef3204a4ae0c289452484cdc6955f1a32e11ee587a13010bcb06,10996406,1601909936,2020-10-05 14:58:56,0x492842125e4c3a7d10cda0e0291ea22788e4ad60,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,5,0,1931.3,0.00824964,3.1865059464,353.84,,
0x80b0055bc7939ab67330618c7e10226cad48771988734a588218f0c2f5b3d4cc,10996447,1601910487,2020-10-05 15:08:07,0x040ec2cda7755524720d021ae0d014904ecbb207,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,0.2,0,77.252,0.00572964,2.2131307464,353.84,,
0x9ff6684a6d7083b05fcc7dd7ed594f33fcfb76dadc6fe4d535d4facd4213ad25,10996520,1601911315,2020-10-05 15:21:55,0xe9433471f2a4ecbd87a67efec6870f0b9a8b676b,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,0.25,0,96.565,0.006373829,2.46195518954,353.84,,
0x4dd311146408957991e513105737096a3d14ca948aa9db3ec2c069cbd0b0f2d2,10996683,1601913586,2020-10-05 15:59:46,0x5a181b418407cde1adacb05a412f45632c3406c2,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,1,0,386.26,0.01286551,4.9694318926,353.84,,
0x5e3d7d8403716d7ca4be456acabaadc9d3c2821bb76cf98a1b48ad02c547d968,10996706,1601913816,2020-10-05 16:03:36,0xc9e6da9ddb7b45daa31077e0f794f62967fb5f44,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,0.5,0,193.13,0.00991921,3.8313940546,353.84,,
0x0e3a209d40cd110d79381afbd98298b54530993cc6837cd353a671c198cd205e,10996711,1601913909,2020-10-05 16:05:09,0x5a181b418407cde1adacb05a412f45632c3406c2,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,0.5,0,193.13,0.00695742,2.6873730492,353.84,,
0xa08175503f80910106342d20dad18b9a0761029f8cc5ae98ad2f70e5ad74157a,10996718,1601914061,2020-10-05 16:07:41,0xc671a41162789649457058c4ee454d6fccd2c44c,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,10,0,3862.6,0.006479950099518,2.50294552543997,353.84,,
0x2c78bf267fcde701c03552e6b012e94e11af6ce8e0941afdaa6d621218db6268,10996732,1601914184,2020-10-05 16:09:44,0x7843b4c437efa81da943db3bec2731a8ad086036,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,1,0,386.26,0.005797850099518,2.23947757943997,353.84,,
0xb4888495aea7d073828556403ec118a1d6d96b551d6a109b529029c6e36f62a0,10996781,1601914901,2020-10-05 16:21:41,0xfd7a25e7f4b49f7b7ab85cf7724752fc103d2706,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,20,0,7725.2,0.00913353,3.5279172978,353.84,,
0xa0df4e2d19288266696ce2ff70a198c131c69d2cdc74b06c94b4cce956f6461c,10996822,1601915427,2020-10-05 16:30:27,0xb17ae65290553515fe09d871953d85a2313ee91d,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,0.75,0,289.695,0.01021384,3.9451978384,353.84,,
0x8a72896ca5bc400cb98adfc857f0e2b4c4d7cc3e80313ae223d2ebe967b5fd53,10996831,1601915645,2020-10-05 16:34:05,0x6e577b01bb9784c9ef4a062171c36d643d99d209,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,6,0,2317.56,0.00962458,3.7175902708,353.84,,
0x44b35c413e30295f04a43374d5800d9c12d57254115bf220d24cd0aacb6566c6,10996941,1601916924,2020-10-05 16:55:24,0x2fd0476478c01d0472b264e27f9d3c1b30dada2a,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,1,0,386.26,0.003410500099518,1.31733976843997,353.84,,
0x9fe33950cc2514700a8bd95cac9d21487b28cbaa735178db3d91d430388e69ea,10996980,1601917493,2020-10-05 17:04:53,0xf309921083cdaeb3758bc8c24a4156edfa64ca2f,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,1,0,386.26,0.00893711,3.4520481086,353.84,,
0x6535223a8381bdb8ffce13d0ca0a7438e4061d99d5afc263b5ac0dff5ecfb1f2,10997020,1601918051,2020-10-05 17:14:11,0xa0d2e0f6739b718e7615aa49c6fcb0acc685ebfc,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,0.5,0,193.13,0.00854427,3.3003097302,353.84,,
0x4e34539c7c7312f749ca20e8ae0de208c282616cce5562a81047795c40e15d5c,10997045,1601918405,2020-10-05 17:20:05,0x8fdc5237b06f851d459e9c5befc8792ad278bb00,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,0.5,0,193.13,0.0088389,3.414113514,353.84,,
0x879d3979fbbf0b82285353719d891ccaafeb33c3eb66a371feb4a9e638697b30,10997097,1601919062,2020-10-05 17:31:02,0xbacecac3ea45372e6a83c2b97032211e4758368a,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,5,0,1931.3,0.0147315,5.69018919,353.84,,
0xf768857240e956042f0f9d12cc65136b3a3d619df3462c1d81592d776aad577a,10997107,1601919178,2020-10-05 17:32:58,0xc1998bffb0adb064a93877254faa4b83c0167232,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,0.5,0,193.13,0.0078568,3.034767568,353.84,,
0x3ce131c57b83d64ba8e8dac368593b045a74248fe150530a7aa32479fcbae151,10997113,1601919246,2020-10-05 17:34:06,0xd529a9ed6796817eb5cbf9f6d3fd14551d1ebd91,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,10,0,3862.6,0.009821,3.79345946,353.84,,
0xb3d44f0c58acb38452a77063a3c7fe694a935523ced62a93dc5e53986237cb3a,10997113,1601919246,2020-10-05 17:34:06,0x161a7e9a6cbc711768ab988e22c8a74094f19a49,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,0.5,0,193.13,0.00422303,1.6311875678,353.84,,
0x9a54ae9f819bfb5614302be8fa65d3620d3a165e9c70869177023e971a2417ed,10997120,1601919309,2020-10-05 17:35:09,0x6e36a5cd83aae3d997550b42f4ed47619cca51ce,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,1,0,386.26,0.009821,3.79345946,353.84,,
0x47d00e8aaef16c9abe8ef6b2da50769fba2975e6eab1b88c53d25c4077f3b09e,10997164,1601919818,2020-10-05 17:43:38,0xecdb7ac81ab7813e155438b6a4faabf020708ab7,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,1,0,386.26,0.00470649,1.8179288274,353.84,,
0x22788448d74c9a7cd5e7eee88266cf2f2bc15fac43f3bc05bf2adccc5ba5ac72,10997167,1601919849,2020-10-05 17:44:09,0x1793a9d2752a0e65ea66e1d5f536d59717d622a4,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,0.25,0,96.565,0.00363377,1.4035800002,353.84,,
0xa042cb91a394967b3882afebaa40d7a88af7f69effd2d34a00cd7525b7e9cab0,10997175,1601919911,2020-10-05 17:45:11,0x4a69af0ae07eddf4d0d9533b2b847b92a5948bd3,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,0.25,0,96.565,0.00422303,1.6311875678,353.84,,
0x21405031893d24ac6cf5c01dbdab9261e2d3a1472e1a8ced35f69e225993b6fd,10997177,1601919947,2020-10-05 17:45:47,0x443463482528fc2152f882cafad6d7c3b1bd9b34,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,0.14,0,54.0764,0.00252377,0.9748314002,353.84,,
0x9fd32ab1adea462a93833fb575f45f832bbde34d0189e599b49b8580f9a593f0,10997179,1601919962,2020-10-05 17:46:02,0x7a7892b3ef64abede8348684ba57a37fd7edc0d9,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,0.5,0,193.13,0.00991921,3.8313940546,353.84,,
0x9242822c8f9edbe2cb692f5311358fa14d2adbed12041622efe8d6a4c3ba425b,10997185,1601920050,2020-10-05 17:47:30,0xb1071993a661f0257158995110dd414e93b91e81,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,3.3,0,1274.658,0.00972279,3.7555248654,353.84,,
0x63e7dce72bb555a02abfd6f1f698a7f9ad3812c37c1839b4ae807375ab2bb65b,10997198,1601920174,2020-10-05 17:49:34,0xf3a6d1cc8c607f7307beb0933e86067d4c3cb632,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,0.5,0,193.13,0.00363377,1.4035800002,353.84,,
0xfd62a476f456f242d3b802bbe281c7b32df3ffff9b8695c5d08a678e4662d658,10997213,1601920472,2020-10-05 17:54:32,0x87ae38c7b626ea5388135c91a2c46859194bcd12,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,2,0,772.52,0.00834785,3.224440541,353.84,,
0xdb45b70d8623793666834c75b9875bb16a8ddfb423b15c589505df93072b810f,10997220,1601920587,2020-10-05 17:56:27,0x4b18770ef4b9373c916a8f68dfd35ebbbc00952c,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,0.25,0,96.565,0.00654816,2.5292922816,353.84,,
0xe8e011b35854e9c3caf43a1fba042a76c5c97554e1ebe49bd1ca895658cfd0ce,10997234,1601920856,2020-10-05 18:00:56,0x0318d362dd750dac223d4e038d3b650160ae8660,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,2,0,772.52,0.00805322,3.1106367572,353.84,,
0x73aec43b1b99ccde576ceb2c0f86c8ee1941461a214716be9b36ca2fd18eeadc,10997235,1601920866,2020-10-05 18:01:06,0x5c7c6d069ba232718f37c27a9549b547c359e31c,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,5,0,1931.3,0.00834785,3.224440541,353.84,,
0xace081a505c26609549103fc0c45fc785f7f556d5823b5086fbcf9afc1f3e74a,10997253,1601921066,2020-10-05 18:04:26,0x3f0678f37295c200cc1f96a83f3b2adb073b33bd,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,2,0,772.52,0.00844606,3.2623751356,353.84,,
0x7fa294cb45e52e38a803b7589ff075aad530f9190b935d3b72c18960489d1758,10997276,1601921404,2020-10-05 18:10:04,0xfe9120637b5123972ad69f65fafddb476860fb81,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,2,0,772.52,0.005541873715388,2.14060414130563,353.84,,
0x397ceded1a31dc493726bd7c366a19ada0004f8d9241fb74694b95abc2050a64,10997318,1601921986,2020-10-05 18:19:46,0x6bdba05537c9b9956f8725aa670551b9568dd4dc,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,25,0,9656.5,0.00756217,2.9209637842,353.84,,
0xfdb863b7c23f7f9f420fa436aaad54a01e7968b9cfa7db2249d8902f1c896ecc,10997321,1601922006,2020-10-05 18:20:06,0x9dbcd379e549b58b3a58452824ab5b6a6842f31b,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,0.1,0,38.626,0.004537302,1.75257827052,353.84,,
0xb542cdaf5ad9ab72d7e6d0d0d531b3d6c472a898e7aab2c562c3eb432a6b48b5,10997335,1601922176,2020-10-05 18:22:56,0xdfbc9d61ac333255ed1d63de1bc7bf2cb4643a2e,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,1.5,0,579.39,0.00559322,2.1604371572,353.84,,
0xb97cd89939a8af6c87ba9547a83949f3e9cdd3ec414a9fd09fd7e005f695494c,10997358,1601922525,2020-10-05 18:28:45,0x38ae53e74fd0d190a4b7f0218a8c9c5284663c23,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,7,0,2703.82,0.00756217,2.9209637842,353.84,,
0xa7ee90f7a88e561ba5f7abb3c28d1841b55008061a78c1335a051fac55b693d8,10997391,1601923022,2020-10-05 18:37:02,0xdc7bc6f4c7b06ad0f5dac9e5c9d70f02d2a6b779,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,0.3,0,115.878,0.00500871,1.9346643246,353.84,,
0x2a8b4aa3f37f32245b7066bd49243ad93e7ad1bb975cbf2814708fe5d7b79240,10997396,1601923076,2020-10-05 18:37:56,0xdc7bc6f4c7b06ad0f5dac9e5c9d70f02d2a6b779,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,0.3,0,115.878,0.003826581,1.47805517706,353.84,,
0xcd676816867d86d80dd7a40331fdb5028382f8964d0e6d946a0c5d273af1a75b,10997396,1601923076,2020-10-05 18:37:56,0x26f4778fe05e0346ab0003de3fa0be1fc377a2fd,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,1,0,386.26,0.00500871,1.9346643246,353.84,,
0xe3a0f4783c93336575d9c5217b05435663038c3b70956a41a089f323e2c62137,10997396,1601923076,2020-10-05 18:37:56,0x26f4778fe05e0346ab0003de3fa0be1fc377a2fd,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,1,0,386.26,0.00347871,1.3436865246,353.84,,
0xaf823271458c63ca38e47ef939195720c50c6828f58ddde0ad9ba91b334db674,10997396,1601923076,2020-10-05 18:37:56,0x26f4778fe05e0346ab0003de3fa0be1fc377a2fd,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,1,0,386.26,0.00347871,1.3436865246,353.84,,
0xae3130aaaffd6e11b531b12d2b3b849feb49d280da83284bb833635186f202ba,10997426,1601923359,2020-10-05 18:42:39,0xf58dccde9271b31243f81e3ee9b06f42dca54ba2,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,0.03,0,11.5878,0.0049105,1.89672973,353.84,,
0xf2423cfcf3a3731271400cd94d3dffb9619bd90b7fc3877c0d6d78b10d3bfa11,10997482,1601924041,2020-10-05 18:54:01,0xb792580eed6b9c8210bd7263d7889eca8e77cd21,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,0.5,0,193.13,0.00746396,2.8830291896,353.84,,
0xd27a9574d2483df7398715df033c18ed74c1e4ee866997eadd6e967dec05218b,10997487,1601924062,2020-10-05 18:54:22,0x631648a072ef63216eda1e23395fd155ec35ed4f,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,1,0,386.26,0.00726754,2.8071600004,353.84,,
0x10b310fa42f6c9e2cb35e3b62d3f5a27505c163e27b71ba4e92aac5861dc47c5,10997515,1601924520,2020-10-05 19:02:00,0xd3c53ae4cb2f8629001034eb5162276be6ebd219,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,2.5,0,965.65,0.00707112,2.7312908112,353.84,,
0xf83f3d28eed993289df8bd88d29c8c0b682c56ea35fc154a3e269e080e5a4c72,10997534,1601924874,2020-10-05 19:07:54,0x859c1b46574f2069246c18fabe2106ae3ff609cb,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,1,0,386.26,0.00716933,2.7692254058,353.84,,
0x68f42665f7be1a225f2c5d401ffbcea8b7da5aba59db31ae3f66a17df78cfe9f,10997555,1601925221,2020-10-05 19:13:41,0x4cb950f7be4cc14aff4dd975dae4de62e4a56880,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,3.5,0,1351.91,0.00697291,2.6933562166,353.84,,
0x5ba42085cc370fd6c1e50a8774bc9c2f5939705178771315a562377079d65b94,10997563,1601925282,2020-10-05 19:14:42,0x564a5b0e8a0aa6ecf6ca387200ba006a4c0b1c19,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,3,0,1158.78,0.00697291,2.6933562166,353.84,,
0x78a94a2cdb399f21cfd6c7880697aea275853941b16b37c248cbb6f933f65469,10997570,1601925397,2020-10-05 19:16:37,0x28490898850a8628ee4d5889d8e21cc0058d58c4,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,7,0,2703.82,0.00697291,2.6933562166,353.84,,
0xe6f71d6febe1e402db0cb336f4690e7736a4a0169e47f0b810020b10993c2320,10997582,1601925593,2020-10-05 19:19:53,0xb5f732819572ec99cd8f0cf2545889325b33a4a7,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,0.175,0,67.5955,0.00497933,1.9233160058,353.84,,
0xd57be5f4e21ffb2fa0d16d109e106d2b4d3454e2b5c66b8d6dcd9f85b41e5c2f,10997615,1601925919,2020-10-05 19:25:19,0x71865ac9cb42a8e39a0a28ff8e2a2b611d436410,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,4,0,1545.04,0.0117852,4.552151352,353.84,,
0x2f8692447280f3dc0a4c1ab78091d3a21c49e2e7a5b189927686a5c60b4e1dbc,10997648,1601926302,2020-10-05 19:31:42,0x74895227e1b3227c75d5430a8047df5adb891846,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,1,0,386.26,0.00231914,0.8957910164,353.84,,
0x0fb0229b6b4639a14a72392224279dde4a9af27b270429563dd02c64d983ba58,10997653,1601926351,2020-10-05 19:32:31,0x67059996f431da75a1cc81ebf7a8375e23404bdc,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,2.5,0,965.65,0.00231914,0.8957910164,353.84,,
0x79232f10bae1dcb7677871c7df1da81332382006780c4e915fc3171ba4f87fa9,10997669,1601926554,2020-10-05 19:35:54,0x34aeb158028a2e8f2cd8db5fd7fa88a47acdca40,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,10,0,3862.6,0.00497933,1.9233160058,353.84,,
